Variety,Class,Size,Package,Unit,Price,Total Sales,Sales Quantity,Closing Stock,Market,Variety_labeled,Class_labeled,Size_labeled,Package_labeled,Market_labeled
HANDS,CLASS 1,EXTRA LARGE,BANANA BOX,18,148,610079,4108,13084,JOH,1,0,0,0,2
HANDS,CLASS 1,LARGE,BOX,1,126,53130,420,88,JOH,1,0,1,3,2
HANDS,CLASS 1,LARGE,BANANA BOX,18,117,217351,1852,10078,JOH,1,0,1,0,2
HANDS,CLASS 1,MEDIUM,BANANA BOX,18,99,128857,1297,3140,JOH,1,0,2,0,2
HANDS,CLASS 1,SMALL,BANANA BOX,18,99,27780,279,30,JOH,1,0,3,0,2
HANDS,CLASS 1,EXTRA LARGE,BANANA BOX,18,148,610079,4108,13084,JOH,1,0,0,0,2
HANDS,CLASS 1,LARGE,BOX,1,126,53130,420,88,JOH,1,0,1,3,2
HANDS,CLASS 1,LARGE,BANANA BOX,18,117,217351,1852,10078,JOH,1,0,1,0,2
HANDS,CLASS 1,MEDIUM,BANANA BOX,18,99,128857,1297,3140,JOH,1,0,2,0,2
HANDS,CLASS 1,SMALL,BANANA BOX,18,99,27780,279,30,JOH,1,0,3,0,2
HANDS,CLASS 1,EXTRA LARGE,BANANA BOX,18,148,610079,4108,13084,JOH,1,0,0,0,2
HANDS,CLASS 1,LARGE,BOX,1,126,53130,420,88,JOH,1,0,1,3,2
HANDS,CLASS 1,LARGE,BANANA BOX,18,117,217351,1852,10078,JOH,1,0,1,0,2
HANDS,CLASS 1,MEDIUM,BANANA BOX,18,99,128857,1297,3140,JOH,1,0,2,0,2
HANDS,CLASS 1,SMALL,BANANA BOX,18,99,27780,279,30,JOH,1,0,3,0,2
HANDS,CLASS 1,EXTRA LARGE,BANANA BOX,18,148,610079,4108,13084,JOH,1,0,0,0,2
HANDS,CLASS 1,LARGE,BOX,1,126,53130,420,88,JOH,1,0,1,3,2
HANDS,CLASS 1,LARGE,BANANA BOX,18,117,217351,1852,10078,JOH,1,0,1,0,2
HANDS,CLASS 1,MEDIUM,BANANA BOX,18,99,128857,1297,3140,JOH,1,0,2,0,2
HANDS,CLASS 1,SMALL,BANANA BOX,18,99,27780,279,30,JOH,1,0,3,0,2
FINGERS (SINGLE),CLASS 1,NO SIZE,STANDARD TRAY,1,4,6500,1343,2516,JOH,0,0,4,2,2
FINGERS (SINGLE),CLASS 1,LARGE,SUGAR POCKET,14,119,14808,124,238,JOH,0,0,1,6,2
FINGERS (SINGLE),CLASS 1,LARGE,PUNNET PACK (Pre Pack),1,10,3530,353,202,JOH,0,0,1,7,2
FINGERS (SINGLE),CLASS 2,EXTRA LARGE,BANANA BOX,18,124,140130,1125,8491,JOH,0,1,0,0,2
FINGERS (SINGLE),CLASS 2,LARGE,BANANA BOX,18,109,43610,397,3228,JOH,0,1,1,0,2
FINGERS (SINGLE),CLASS 2,MEDIUM,BANANA BOX,18,90,18090,201,1602,JOH,0,1,2,0,2
HANDS,CLASS 2,EXTRA LARGE,BANANA BOX,18,126,340335,2687,8985,JOH,1,1,0,0,2
HANDS,CLASS 2,LARGE,BANANA BOX,18,94,116724,1234,5446,JOH,1,1,1,0,2
HANDS,CLASS 2,MEDIUM,BANANA BOX,18,90,630,7,1217,JOH,1,1,2,0,2
HANDS,CLASS 1,EXTRA LARGE,BANANA BOX,18,140,406536,2903,15730,JOH,1,0,0,0,2
HANDS,CLASS 1,LARGE,BOX,1,116,67832,581,375,JOH,1,0,1,3,2
HANDS,CLASS 1,LARGE,BANANA BOX,18,116,239831,2053,10938,JOH,1,0,1,0,2
HANDS,CLASS 1,MEDIUM,BANANA BOX,18,92,54941,593,4005,JOH,1,0,2,0,2
HANDS,CLASS 1,SMALL,BANANA BOX,18,91,34610,379,50,JOH,1,0,3,0,2
HANDS,CLASS 1,EXTRA LARGE,BANANA BOX,18,142,948315,6639,14102,JOH,1,0,0,0,2
HANDS,CLASS 1,LARGE,BOX,1,125,262356,2096,341,JOH,1,0,1,3,2
HANDS,CLASS 1,LARGE,BANANA BOX,18,107,342705,3193,10985,JOH,1,0,1,0,2
HANDS,CLASS 1,MEDIUM,BOX,1,97,2530,26,0,JOH,1,0,2,3,2
HANDS,CLASS 1,MEDIUM,BANANA BOX,18,84,117283,1386,4491,JOH,1,0,2,0,2
HANDS,CLASS 1,EXTRA LARGE,BANANA BOX,18,142,948315,6639,14102,JOH,1,0,0,0,2
HANDS,CLASS 1,LARGE,BOX,1,125,262356,2096,341,JOH,1,0,1,3,2
HANDS,CLASS 1,LARGE,BANANA BOX,18,107,342705,3193,10985,JOH,1,0,1,0,2
HANDS,CLASS 1,MEDIUM,BOX,1,97,2530,26,0,JOH,1,0,2,3,2
HANDS,CLASS 1,MEDIUM,BANANA BOX,18,84,117283,1386,4491,JOH,1,0,2,0,2
HANDS,CLASS 1,EXTRA LARGE,BANANA BOX,18,142,948315,6639,14102,JOH,1,0,0,0,2
HANDS,CLASS 1,LARGE,BOX,1,125,262356,2096,341,JOH,1,0,1,3,2
HANDS,CLASS 1,LARGE,BANANA BOX,18,107,342705,3193,10985,JOH,1,0,1,0,2
HANDS,CLASS 1,MEDIUM,BOX,1,97,2530,26,0,JOH,1,0,2,3,2
HANDS,CLASS 1,MEDIUM,BANANA BOX,18,84,117283,1386,4491,JOH,1,0,2,0,2
HANDS,CLASS 1,EXTRA LARGE,BANANA BOX,18,142,948315,6639,14102,JOH,1,0,0,0,2
HANDS,CLASS 1,LARGE,BOX,1,125,262356,2096,341,JOH,1,0,1,3,2
HANDS,CLASS 1,LARGE,BANANA BOX,18,107,342705,3193,10985,JOH,1,0,1,0,2
HANDS,CLASS 1,MEDIUM,BOX,1,97,2530,26,0,JOH,1,0,2,3,2
HANDS,CLASS 1,MEDIUM,BANANA BOX,18,84,117283,1386,4491,JOH,1,0,2,0,2
HANDS,CLASS 1,EXTRA LARGE,BANANA BOX,18,142,948315,6639,14102,JOH,1,0,0,0,2
HANDS,CLASS 1,LARGE,BOX,1,125,262356,2096,341,JOH,1,0,1,3,2
HANDS,CLASS 1,LARGE,BANANA BOX,18,107,342705,3193,10985,JOH,1,0,1,0,2
HANDS,CLASS 1,MEDIUM,BOX,1,97,2530,26,0,JOH,1,0,2,3,2
HANDS,CLASS 1,MEDIUM,BANANA BOX,18,84,117283,1386,4491,JOH,1,0,2,0,2
HANDS,CLASS 1,EXTRA LARGE,BANANA BOX,18,142,948315,6639,14102,JOH,1,0,0,0,2
HANDS,CLASS 1,LARGE,BOX,1,125,262356,2096,341,JOH,1,0,1,3,2
HANDS,CLASS 1,LARGE,BANANA BOX,18,107,342705,3193,10985,JOH,1,0,1,0,2
HANDS,CLASS 1,MEDIUM,BOX,1,97,2530,26,0,JOH,1,0,2,3,2
HANDS,CLASS 1,MEDIUM,BANANA BOX,18,84,117283,1386,4491,JOH,1,0,2,0,2
FINGERS (SINGLE),CLASS 1,NO SIZE,STANDARD TRAY,1,13,7472,545,2944,JOH,0,0,4,2,2
FINGERS (SINGLE),CLASS 1,LARGE,SUGAR POCKET,14,109,7460,68,147,JOH,0,0,1,6,2
FINGERS (SINGLE),CLASS 2,EXTRA LARGE,BANANA BOX,18,118,289805,2438,7675,JOH,0,1,0,0,2
FINGERS (SINGLE),CLASS 2,LARGE,BANANA BOX,18,105,107036,1019,2751,JOH,0,1,1,0,2
FINGERS (SINGLE),CLASS 2,MEDIUM,BANANA BOX,18,82,20500,250,1203,JOH,0,1,2,0,2
HANDS,CLASS 2,EXTRA LARGE,BANANA BOX,18,121,309741,2547,10177,JOH,1,1,0,0,2
HANDS,CLASS 2,LARGE,BANANA BOX,18,106,169928,1589,6560,JOH,1,1,1,0,2
HANDS,CLASS 2,MEDIUM,BANANA BOX,18,85,31260,364,1111,JOH,1,1,2,0,2
HANDS,CLASS 1,EXTRA LARGE,CRATE,20,80,28800,360,0,JOH,1,0,0,1,2
HANDS,CLASS 1,EXTRA LARGE,BANANA BOX,18,110,726403,6572,14362,JOH,1,0,0,0,2
HANDS,CLASS 1,LARGE,CRATE,20,61,33302,540,0,JOH,1,0,1,1,2
HANDS,CLASS 1,LARGE,BOX,1,133,50719,381,772,JOH,1,0,1,3,2
HANDS,CLASS 1,LARGE,BANANA BOX,18,95,310444,3248,11638,JOH,1,0,1,0,2
HANDS,CLASS 1,MEDIUM,CRATE,20,70,31500,450,0,JOH,1,0,2,1,2
HANDS,CLASS 1,MEDIUM,BOX,1,140,28000,200,26,JOH,1,0,2,3,2
HANDS,CLASS 1,MEDIUM,BANANA BOX,18,97,88546,912,5263,JOH,1,0,2,0,2
HANDS,CLASS 1,SMALL,BANANA BOX,18,100,300,3,14,JOH,1,0,3,0,2
FINGERS (SINGLE),CLASS 1,NO SIZE,STANDARD TRAY,1,10,7378,724,4115,JOH,0,0,4,2,2
FINGERS (SINGLE),CLASS 1,LARGE,SUGAR POCKET,14,117,16539,141,101,JOH,0,0,1,6,2
FINGERS (SINGLE),CLASS 1,NO SIZE,STANDARD TRAY,1,10,7378,724,4115,JOH,0,0,4,2,2
FINGERS (SINGLE),CLASS 1,LARGE,SUGAR POCKET,14,117,16539,141,101,JOH,0,0,1,6,2
FINGERS (SINGLE),CLASS 1,NO SIZE,STANDARD TRAY,1,10,7378,724,4115,JOH,0,0,4,2,2
FINGERS (SINGLE),CLASS 1,LARGE,SUGAR POCKET,14,117,16539,141,101,JOH,0,0,1,6,2
FINGERS (SINGLE),CLASS 2,EXTRA LARGE,BANANA BOX,18,120,24700,205,6901,JOH,0,1,0,0,2
FINGERS (SINGLE),CLASS 2,LARGE,BANANA BOX,18,103,6750,65,2123,JOH,0,1,1,0,2
FINGERS (SINGLE),CLASS 2,EXTRA LARGE,BANANA BOX,18,120,24700,205,6901,JOH,0,1,0,0,2
FINGERS (SINGLE),CLASS 2,LARGE,BANANA BOX,18,103,6750,65,2123,JOH,0,1,1,0,2
FINGERS (SINGLE),CLASS 2,EXTRA LARGE,BANANA BOX,18,120,24700,205,6901,JOH,0,1,0,0,2
FINGERS (SINGLE),CLASS 2,LARGE,BANANA BOX,18,103,6750,65,2123,JOH,0,1,1,0,2
HANDS,CLASS 4,MEDIUM,BANANA BOX,18,90,2700,30,0,JOH,1,2,2,0,2
HANDS,CLASS 4,MEDIUM,BANANA BOX,18,90,2700,30,0,JOH,1,2,2,0,2
HANDS,CLASS 4,MEDIUM,BANANA BOX,18,90,2700,30,0,JOH,1,2,2,0,2
HANDS,CLASS 2,EXTRA LARGE,BANANA BOX,18,130,117207,898,12896,JOH,1,1,0,0,2
HANDS,CLASS 2,LARGE,BANANA BOX,18,117,66529,564,5587,JOH,1,1,1,0,2
HANDS,CLASS 2,MEDIUM,BANANA BOX,18,101,19509,192,909,JOH,1,1,2,0,2
HANDS,CLASS 2,EXTRA LARGE,BANANA BOX,18,130,117207,898,12896,JOH,1,1,0,0,2
HANDS,CLASS 2,LARGE,BANANA BOX,18,117,66529,564,5587,JOH,1,1,1,0,2
HANDS,CLASS 2,MEDIUM,BANANA BOX,18,101,19509,192,909,JOH,1,1,2,0,2
HANDS,CLASS 2,EXTRA LARGE,BANANA BOX,18,130,117207,898,12896,JOH,1,1,0,0,2
HANDS,CLASS 2,LARGE,BANANA BOX,18,117,66529,564,5587,JOH,1,1,1,0,2
HANDS,CLASS 2,MEDIUM,BANANA BOX,18,101,19509,192,909,JOH,1,1,2,0,2
HANDS,CLASS 1,EXTRA LARGE,BANANA BOX,18,152,714228,4689,17090,JOH,1,0,0,0,2
HANDS,CLASS 1,LARGE,BOX,1,157,149502,952,1330,JOH,1,0,1,3,2
HANDS,CLASS 1,LARGE,BANANA BOX,18,119,214108,1795,12176,JOH,1,0,1,0,2
HANDS,CLASS 1,MEDIUM,BOX,1,108,2160,20,39,JOH,1,0,2,3,2
HANDS,CLASS 1,MEDIUM,BANANA BOX,18,99,78490,786,4968,JOH,1,0,2,0,2
HANDS,CLASS 1,SMALL,BANANA BOX,18,90,16250,180,120,JOH,1,0,3,0,2
HANDS,CLASS 1,EXTRA LARGE,BANANA BOX,18,152,714228,4689,17090,JOH,1,0,0,0,2
HANDS,CLASS 1,LARGE,BOX,1,157,149502,952,1330,JOH,1,0,1,3,2
HANDS,CLASS 1,LARGE,BANANA BOX,18,119,214108,1795,12176,JOH,1,0,1,0,2
HANDS,CLASS 1,MEDIUM,BOX,1,108,2160,20,39,JOH,1,0,2,3,2
HANDS,CLASS 1,MEDIUM,BANANA BOX,18,99,78490,786,4968,JOH,1,0,2,0,2
HANDS,CLASS 1,SMALL,BANANA BOX,18,90,16250,180,120,JOH,1,0,3,0,2
HANDS,CLASS 1,EXTRA LARGE,BANANA BOX,18,152,714228,4689,17090,JOH,1,0,0,0,2
HANDS,CLASS 1,LARGE,BOX,1,157,149502,952,1330,JOH,1,0,1,3,2
HANDS,CLASS 1,LARGE,BANANA BOX,18,119,214108,1795,12176,JOH,1,0,1,0,2
HANDS,CLASS 1,MEDIUM,BOX,1,108,2160,20,39,JOH,1,0,2,3,2
HANDS,CLASS 1,MEDIUM,BANANA BOX,18,99,78490,786,4968,JOH,1,0,2,0,2
HANDS,CLASS 1,SMALL,BANANA BOX,18,90,16250,180,120,JOH,1,0,3,0,2
FINGERS (SINGLE),CLASS 1,NO SIZE,STANDARD TRAY,1,12,14015,1107,1909,JOH,0,0,4,2,2
FINGERS (SINGLE),CLASS 1,LARGE,SUGAR POCKET,14,129,19200,148,242,JOH,0,0,1,6,2
FINGERS (SINGLE),CLASS 1,NO SIZE,STANDARD TRAY,1,12,14015,1107,1909,JOH,0,0,4,2,2
FINGERS (SINGLE),CLASS 1,LARGE,SUGAR POCKET,14,129,19200,148,242,JOH,0,0,1,6,2
FINGERS (SINGLE),CLASS 1,NO SIZE,STANDARD TRAY,1,12,14015,1107,1909,JOH,0,0,4,2,2
FINGERS (SINGLE),CLASS 1,LARGE,SUGAR POCKET,14,129,19200,148,242,JOH,0,0,1,6,2
FINGERS (SINGLE),CLASS 1,NO SIZE,STANDARD TRAY,1,12,14015,1107,1909,JOH,0,0,4,2,2
FINGERS (SINGLE),CLASS 1,LARGE,SUGAR POCKET,14,129,19200,148,242,JOH,0,0,1,6,2
FINGERS (SINGLE),CLASS 1,NO SIZE,STANDARD TRAY,1,12,14015,1107,1909,JOH,0,0,4,2,2
FINGERS (SINGLE),CLASS 1,LARGE,SUGAR POCKET,14,129,19200,148,242,JOH,0,0,1,6,2
FINGERS (SINGLE),CLASS 1,NO SIZE,STANDARD TRAY,1,12,14015,1107,1909,JOH,0,0,4,2,2
FINGERS (SINGLE),CLASS 1,LARGE,SUGAR POCKET,14,129,19200,148,242,JOH,0,0,1,6,2
FINGERS (SINGLE),CLASS 1,NO SIZE,STANDARD TRAY,1,12,14015,1107,1909,JOH,0,0,4,2,2
FINGERS (SINGLE),CLASS 1,LARGE,SUGAR POCKET,14,129,19200,148,242,JOH,0,0,1,6,2
FINGERS (SINGLE),CLASS 1,NO SIZE,STANDARD TRAY,1,12,14015,1107,1909,JOH,0,0,4,2,2
FINGERS (SINGLE),CLASS 1,LARGE,SUGAR POCKET,14,129,19200,148,242,JOH,0,0,1,6,2
FINGERS (SINGLE),CLASS 2,EXTRA LARGE,BANANA BOX,18,124,297603,2395,4630,JOH,0,1,0,0,2
FINGERS (SINGLE),CLASS 2,LARGE,BANANA BOX,18,107,86000,800,1494,JOH,0,1,1,0,2
FINGERS (SINGLE),CLASS 2,MEDIUM,BANANA BOX,18,90,41940,466,463,JOH,0,1,2,0,2
FINGERS (SINGLE),CLASS 2,EXTRA LARGE,BANANA BOX,18,124,297603,2395,4630,JOH,0,1,0,0,2
FINGERS (SINGLE),CLASS 2,LARGE,BANANA BOX,18,107,86000,800,1494,JOH,0,1,1,0,2
FINGERS (SINGLE),CLASS 2,MEDIUM,BANANA BOX,18,90,41940,466,463,JOH,0,1,2,0,2
FINGERS (SINGLE),CLASS 2,EXTRA LARGE,BANANA BOX,18,124,297603,2395,4630,JOH,0,1,0,0,2
FINGERS (SINGLE),CLASS 2,LARGE,BANANA BOX,18,107,86000,800,1494,JOH,0,1,1,0,2
FINGERS (SINGLE),CLASS 2,MEDIUM,BANANA BOX,18,90,41940,466,463,JOH,0,1,2,0,2
FINGERS (SINGLE),CLASS 2,EXTRA LARGE,BANANA BOX,18,124,297603,2395,4630,JOH,0,1,0,0,2
FINGERS (SINGLE),CLASS 2,LARGE,BANANA BOX,18,107,86000,800,1494,JOH,0,1,1,0,2
FINGERS (SINGLE),CLASS 2,MEDIUM,BANANA BOX,18,90,41940,466,463,JOH,0,1,2,0,2
FINGERS (SINGLE),CLASS 2,EXTRA LARGE,BANANA BOX,18,124,297603,2395,4630,JOH,0,1,0,0,2
FINGERS (SINGLE),CLASS 2,LARGE,BANANA BOX,18,107,86000,800,1494,JOH,0,1,1,0,2
FINGERS (SINGLE),CLASS 2,MEDIUM,BANANA BOX,18,90,41940,466,463,JOH,0,1,2,0,2
FINGERS (SINGLE),CLASS 2,EXTRA LARGE,BANANA BOX,18,124,297603,2395,4630,JOH,0,1,0,0,2
FINGERS (SINGLE),CLASS 2,LARGE,BANANA BOX,18,107,86000,800,1494,JOH,0,1,1,0,2
FINGERS (SINGLE),CLASS 2,MEDIUM,BANANA BOX,18,90,41940,466,463,JOH,0,1,2,0,2
FINGERS (SINGLE),CLASS 2,EXTRA LARGE,BANANA BOX,18,124,297603,2395,4630,JOH,0,1,0,0,2
FINGERS (SINGLE),CLASS 2,LARGE,BANANA BOX,18,107,86000,800,1494,JOH,0,1,1,0,2
FINGERS (SINGLE),CLASS 2,MEDIUM,BANANA BOX,18,90,41940,466,463,JOH,0,1,2,0,2
FINGERS (SINGLE),CLASS 2,EXTRA LARGE,BANANA BOX,18,124,297603,2395,4630,JOH,0,1,0,0,2
FINGERS (SINGLE),CLASS 2,LARGE,BANANA BOX,18,107,86000,800,1494,JOH,0,1,1,0,2
FINGERS (SINGLE),CLASS 2,MEDIUM,BANANA BOX,18,90,41940,466,463,JOH,0,1,2,0,2
FINGERS (SINGLE),CLASS 4,NO SIZE,BANANA BOX,18,87,5500,63,455,JOH,0,2,4,0,2
FINGERS (SINGLE),CLASS 4,NO SIZE,BANANA BOX,18,87,5500,63,455,JOH,0,2,4,0,2
FINGERS (SINGLE),CLASS 4,NO SIZE,BANANA BOX,18,87,5500,63,455,JOH,0,2,4,0,2
FINGERS (SINGLE),CLASS 4,NO SIZE,BANANA BOX,18,87,5500,63,455,JOH,0,2,4,0,2
FINGERS (SINGLE),CLASS 4,NO SIZE,BANANA BOX,18,87,5500,63,455,JOH,0,2,4,0,2
FINGERS (SINGLE),CLASS 4,NO SIZE,BANANA BOX,18,87,5500,63,455,JOH,0,2,4,0,2
FINGERS (SINGLE),CLASS 4,NO SIZE,BANANA BOX,18,87,5500,63,455,JOH,0,2,4,0,2
FINGERS (SINGLE),CLASS 4,NO SIZE,BANANA BOX,18,87,5500,63,455,JOH,0,2,4,0,2
HANDS,CLASS 4,MEDIUM,BANANA BOX,18,90,2790,31,30,JOH,1,2,2,0,2
HANDS,CLASS 4,MEDIUM,BANANA BOX,18,90,2790,31,30,JOH,1,2,2,0,2
HANDS,CLASS 4,MEDIUM,BANANA BOX,18,90,2790,31,30,JOH,1,2,2,0,2
HANDS,CLASS 4,MEDIUM,BANANA BOX,18,90,2790,31,30,JOH,1,2,2,0,2
HANDS,CLASS 4,MEDIUM,BANANA BOX,18,90,2790,31,30,JOH,1,2,2,0,2
HANDS,CLASS 4,MEDIUM,BANANA BOX,18,90,2790,31,30,JOH,1,2,2,0,2
HANDS,CLASS 4,MEDIUM,BANANA BOX,18,90,2790,31,30,JOH,1,2,2,0,2
HANDS,CLASS 4,MEDIUM,BANANA BOX,18,90,2790,31,30,JOH,1,2,2,0,2
HANDS,CLASS 2,EXTRA LARGE,BANANA BOX,18,130,149791,1148,11715,JOH,1,1,0,0,2
HANDS,CLASS 2,LARGE,BANANA BOX,18,115,40961,354,5659,JOH,1,1,1,0,2
HANDS,CLASS 2,EXTRA LARGE,BANANA BOX,18,130,149791,1148,11715,JOH,1,1,0,0,2
HANDS,CLASS 2,LARGE,BANANA BOX,18,115,40961,354,5659,JOH,1,1,1,0,2
HANDS,CLASS 2,EXTRA LARGE,BANANA BOX,18,130,149791,1148,11715,JOH,1,1,0,0,2
HANDS,CLASS 2,LARGE,BANANA BOX,18,115,40961,354,5659,JOH,1,1,1,0,2
HANDS,CLASS 2,EXTRA LARGE,BANANA BOX,18,130,149791,1148,11715,JOH,1,1,0,0,2
HANDS,CLASS 2,LARGE,BANANA BOX,18,115,40961,354,5659,JOH,1,1,1,0,2
HANDS,CLASS 2,EXTRA LARGE,BANANA BOX,18,130,149791,1148,11715,JOH,1,1,0,0,2
HANDS,CLASS 2,LARGE,BANANA BOX,18,115,40961,354,5659,JOH,1,1,1,0,2
HANDS,CLASS 2,EXTRA LARGE,BANANA BOX,18,130,149791,1148,11715,JOH,1,1,0,0,2
HANDS,CLASS 2,LARGE,BANANA BOX,18,115,40961,354,5659,JOH,1,1,1,0,2
HANDS,CLASS 2,EXTRA LARGE,BANANA BOX,18,130,149791,1148,11715,JOH,1,1,0,0,2
HANDS,CLASS 2,LARGE,BANANA BOX,18,115,40961,354,5659,JOH,1,1,1,0,2
HANDS,CLASS 2,EXTRA LARGE,BANANA BOX,18,130,149791,1148,11715,JOH,1,1,0,0,2
HANDS,CLASS 2,LARGE,BANANA BOX,18,115,40961,354,5659,JOH,1,1,1,0,2
HANDS,CLASS 1,EXTRA LARGE,BANANA BOX,18,152,541172,3538,17755,JOH,1,0,0,0,2
HANDS,CLASS 1,LARGE,BOX,1,150,113552,754,432,JOH,1,0,1,3,2
HANDS,CLASS 1,LARGE,BANANA BOX,18,116,186645,1605,11195,JOH,1,0,1,0,2
HANDS,CLASS 1,MEDIUM,BOX,1,127,25589,201,59,JOH,1,0,2,3,2
HANDS,CLASS 1,MEDIUM,BANANA BOX,18,80,29716,369,4556,JOH,1,0,2,0,2
HANDS,CLASS 1,SMALL,BANANA BOX,18,90,37840,419,12,JOH,1,0,3,0,2
HANDS,CLASS 1,EXTRA LARGE,BANANA BOX,18,152,541172,3538,17755,JOH,1,0,0,0,2
HANDS,CLASS 1,LARGE,BOX,1,150,113552,754,432,JOH,1,0,1,3,2
HANDS,CLASS 1,LARGE,BANANA BOX,18,116,186645,1605,11195,JOH,1,0,1,0,2
HANDS,CLASS 1,MEDIUM,BOX,1,127,25589,201,59,JOH,1,0,2,3,2
HANDS,CLASS 1,MEDIUM,BANANA BOX,18,80,29716,369,4556,JOH,1,0,2,0,2
HANDS,CLASS 1,SMALL,BANANA BOX,18,90,37840,419,12,JOH,1,0,3,0,2
HANDS,CLASS 1,EXTRA LARGE,BANANA BOX,18,152,541172,3538,17755,JOH,1,0,0,0,2
HANDS,CLASS 1,LARGE,BOX,1,150,113552,754,432,JOH,1,0,1,3,2
HANDS,CLASS 1,LARGE,BANANA BOX,18,116,186645,1605,11195,JOH,1,0,1,0,2
HANDS,CLASS 1,MEDIUM,BOX,1,127,25589,201,59,JOH,1,0,2,3,2
HANDS,CLASS 1,MEDIUM,BANANA BOX,18,80,29716,369,4556,JOH,1,0,2,0,2
HANDS,CLASS 1,SMALL,BANANA BOX,18,90,37840,419,12,JOH,1,0,3,0,2
HANDS,CLASS 1,EXTRA LARGE,BANANA BOX,18,152,541172,3538,17755,JOH,1,0,0,0,2
HANDS,CLASS 1,LARGE,BOX,1,150,113552,754,432,JOH,1,0,1,3,2
HANDS,CLASS 1,LARGE,BANANA BOX,18,116,186645,1605,11195,JOH,1,0,1,0,2
HANDS,CLASS 1,MEDIUM,BOX,1,127,25589,201,59,JOH,1,0,2,3,2
HANDS,CLASS 1,MEDIUM,BANANA BOX,18,80,29716,369,4556,JOH,1,0,2,0,2
HANDS,CLASS 1,SMALL,BANANA BOX,18,90,37840,419,12,JOH,1,0,3,0,2
HANDS,CLASS 1,EXTRA LARGE,BANANA BOX,18,152,541172,3538,17755,JOH,1,0,0,0,2
HANDS,CLASS 1,LARGE,BOX,1,150,113552,754,432,JOH,1,0,1,3,2
HANDS,CLASS 1,LARGE,BANANA BOX,18,116,186645,1605,11195,JOH,1,0,1,0,2
HANDS,CLASS 1,MEDIUM,BOX,1,127,25589,201,59,JOH,1,0,2,3,2
HANDS,CLASS 1,MEDIUM,BANANA BOX,18,80,29716,369,4556,JOH,1,0,2,0,2
HANDS,CLASS 1,SMALL,BANANA BOX,18,90,37840,419,12,JOH,1,0,3,0,2
HANDS,CLASS 1,EXTRA LARGE,BANANA BOX,18,152,541172,3538,17755,JOH,1,0,0,0,2
HANDS,CLASS 1,LARGE,BOX,1,150,113552,754,432,JOH,1,0,1,3,2
HANDS,CLASS 1,LARGE,BANANA BOX,18,116,186645,1605,11195,JOH,1,0,1,0,2
HANDS,CLASS 1,MEDIUM,BOX,1,127,25589,201,59,JOH,1,0,2,3,2
HANDS,CLASS 1,MEDIUM,BANANA BOX,18,80,29716,369,4556,JOH,1,0,2,0,2
HANDS,CLASS 1,SMALL,BANANA BOX,18,90,37840,419,12,JOH,1,0,3,0,2
HANDS,CLASS 1,EXTRA LARGE,BANANA BOX,18,152,541172,3538,17755,JOH,1,0,0,0,2
HANDS,CLASS 1,LARGE,BOX,1,150,113552,754,432,JOH,1,0,1,3,2
HANDS,CLASS 1,LARGE,BANANA BOX,18,116,186645,1605,11195,JOH,1,0,1,0,2
HANDS,CLASS 1,MEDIUM,BOX,1,127,25589,201,59,JOH,1,0,2,3,2
HANDS,CLASS 1,MEDIUM,BANANA BOX,18,80,29716,369,4556,JOH,1,0,2,0,2
HANDS,CLASS 1,SMALL,BANANA BOX,18,90,37840,419,12,JOH,1,0,3,0,2
HANDS,CLASS 1,EXTRA LARGE,BANANA BOX,18,152,541172,3538,17755,JOH,1,0,0,0,2
HANDS,CLASS 1,LARGE,BOX,1,150,113552,754,432,JOH,1,0,1,3,2
HANDS,CLASS 1,LARGE,BANANA BOX,18,116,186645,1605,11195,JOH,1,0,1,0,2
HANDS,CLASS 1,MEDIUM,BOX,1,127,25589,201,59,JOH,1,0,2,3,2
HANDS,CLASS 1,MEDIUM,BANANA BOX,18,80,29716,369,4556,JOH,1,0,2,0,2
HANDS,CLASS 1,SMALL,BANANA BOX,18,90,37840,419,12,JOH,1,0,3,0,2
FINGERS (SINGLE),CLASS 1,NO SIZE,STANDARD TRAY,1,5,1172,202,456,JOH,0,0,4,2,2
FINGERS (SINGLE),CLASS 1,LARGE,SUGAR POCKET,14,124,18219,146,4,JOH,0,0,1,6,2
FINGERS (SINGLE),CLASS 2,EXTRA LARGE,BANANA BOX,18,126,115497,910,6000,JOH,0,1,0,0,2
FINGERS (SINGLE),CLASS 2,LARGE,BANANA BOX,18,107,47450,440,1800,JOH,0,1,1,0,2
FINGERS (SINGLE),CLASS 2,MEDIUM,BANANA BOX,18,92,18316,199,838,JOH,0,1,2,0,2
FINGERS (SINGLE),CLASS 4,NO SIZE,BANANA BOX,18,30,210,7,400,JOH,0,2,4,0,2
HANDS,CLASS 2,EXTRA LARGE,BANANA BOX,18,110,249903,2253,10142,JOH,1,1,0,0,2
HANDS,CLASS 2,LARGE,CRATE,20,50,14000,280,0,JOH,1,1,1,1,2
HANDS,CLASS 2,LARGE,BANANA BOX,18,109,17560,160,4285,JOH,1,1,1,0,2
HANDS,CLASS 2,MEDIUM,BANANA BOX,18,97,10700,110,623,JOH,1,1,2,0,2
HANDS,CLASS 1,EXTRA LARGE,BANANA BOX,18,128,809706,6288,17682,JOH,1,0,0,0,2
HANDS,CLASS 1,LARGE,BOX,1,131,48946,371,231,JOH,1,0,1,3,2
HANDS,CLASS 1,LARGE,BANANA BOX,18,106,257232,2416,12414,JOH,1,0,1,0,2
